_id,comment,score.neg,score.neu,score.pos,score.compound,sentiment
67c3bfd6b702a263cd40d14d,Saturday hype!🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40d14e,Oh now I remember why I find his stuff soooo annoying<br>Squabble up is the cringiest chorus I have ever had attack my ears,0.14,0.86,0,-0.4767,Negative
67c3bfd6b702a263cd40d14f,Goated,0,1,0,0,Neutral
67c3bfd6b702a263cd40d150,😮😮😮😮,0,1,0,0,Neutral
67c3bfd6b702a263cd40d151,💥💥💥💥💥💥💥,0,1,0,0,Neutral
67c3bfd6b702a263cd40d152,Makes me think of,0,1,0,0,Neutral
67c3bfd6b702a263cd40d153,❤❤❤❤❤❤❤,0,1,0,0,Neutral
67c3bfd6b702a263cd40d154,WSP ❤😂,0,1,0,0,Neutral
67c3bfd6b702a263cd40d155,New fav song,0,0.4,0.6,0.4588,Positive
67c3bfd6b702a263cd40d156,❤❤❤❤.r.i.p capital steez,0,1,0,0,Neutral
67c3bfd6b702a263cd40d157,Still crip walkin on this mans grave respectfully 🕺🏾🕺🏾,0.211,0.569,0.22,0.0258,Neutral
67c3bfd6b702a263cd40d158,The best SHIT to drop before his Super Bowl appearance 👊🏾💯,0.299,0.325,0.376,0.3954,Positive
67c3bfd6b702a263cd40d159,Kendrick went 12/12 on this album it’s not even funny😭,0,1,0,0,Neutral
67c3bfd6b702a263cd40d15a,Je pense que  c’est un artiste qui a du talent 👍🏾,0,0.763,0.237,0.4215,Positive
67c3bfd6b702a263cd40d15b,Drake thank you for sacrificing for a new song☺️☺️,0,0.737,0.263,0.3612,Positive
67c3bfd6b702a263cd40d15c,i love your songs,0,0.323,0.677,0.6369,Positive
67c3bfd6b702a263cd40d15d,"I got fouls but they all sitting ducks..... n#<a href=""http://www.youtube.com/results?search_query=%23ga"">#ga</a> a villain",0.353,0.647,0,-0.7096,Negative
67c3bfd6b702a263cd40d15e,Reminds me of the old school gangster&#39;s,0,1,0,0,Neutral
67c3bfd6b702a263cd40d15f,Hi kendrick Lamar,0,1,0,0,Neutral
67c3bfd6b702a263cd40d160,@kendricklamar how much to remix this beat,0,1,0,0,Neutral
67c3bfd6b702a263cd40d161,"Paduano, sino ka??? Akala mo kung sinong magaling,, ikaw pala yung sinabi na malaking mata??? Enjoy while you can! Power trip to the Max! Kakarmahin ka rin worst than what you did!!! That&#39;s not a curse it&#39;s a prayer!",0.089,0.735,0.177,0.6222,Positive
67c3bfd6b702a263cd40d162,Yo this one just might be my favorite yet 💯🔥🔥🔥,0,0.75,0.25,0.4588,Positive
67c3bfd6b702a263cd40d163,Song was well worth the wait.,0,0.5,0.5,0.4588,Positive
67c3bfd6b702a263cd40d164,Nice song. Got that old school in it,0,0.714,0.286,0.4215,Positive
67c3bfd6b702a263cd40d165,🔥damm that shit is hot🔥,0.474,0.526,0,-0.5574,Negative
67c3bfd6b702a263cd40d166,I never thought id hear old school synthesizers in hip-hop again,0,1,0,0,Neutral
67c3bfd6b702a263cd40d167,Slappin in the grape 🍇 grand national..,0,0.625,0.375,0.4588,Positive
67c3bfd6b702a263cd40d168,🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40d169,THIS THAT HYPHY SOUND!!! SOUNDS LIKE WHAT WE WAS ON 2006. LA TOOK THAT BAY AREA SOUND AND FLOW,0,0.814,0.186,0.626,Positive
67c3bfd6b702a263cd40d16a,I felt the vibe after 5 seconds,0,1,0,0,Neutral
67c3bfd6b702a263cd40d16b,"Be safe, Kendrick",0,0.408,0.592,0.4404,Positive
67c3bfd6b702a263cd40d16c,This is slay😂🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40d16d,Discrase to the song fr,0,1,0,0,Neutral
67c3bfd6b702a263cd40d16e,I have faith in the modern music scene again,0,0.714,0.286,0.4215,Positive
67c3bfd6b702a263cd40d16f,Congrats Sir🫡😎💯💪🏾🔋,0,0.227,0.773,0.5267,Positive
67c3bfd6b702a263cd40d170,The first few seconds are the best,0,0.588,0.412,0.6369,Positive
67c3bfd6b702a263cd40d171,Heyyy 🎉🎉🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40d172,aight,0,1,0,0,Neutral
67c3bfd6b702a263cd40d173,❤,0,0,0,0,Neutral
67c3bfd6b702a263cd40d174,🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40d175,I swear everyone know the lyrics to the first 17 seconds of this song. Even my cats was meowing to this jawn when I was blasting it lmao,0.041,0.825,0.134,0.5719,Positive
67c3bfd6b702a263cd40d176,his new name is Kendrick amar cause the L was taken by Drake!,0,1,0,0,Neutral
67c3bfd6b702a263cd40d177,90% of yall didnt listen to Kendrick when he was Kdott!!  Smhhh,0,1,0,0,Neutral
67c3bfd6b702a263cd40d178,I rember the broccoli song from set free 1991😮,0,0.68,0.32,0.5106,Positive
67c3bfd6b702a263cd40d179,Send piano give away contest😅,0,1,0,0,Neutral
67c3bfd6b702a263cd40d17a,🔥🔥🔥🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40d17b,Who can say drake is winning??,0,0.571,0.429,0.5803,Positive
67c3bfd6b702a263cd40d17c,Who else thought he was never gonna release a full song after the not like us video?,0.123,0.877,0,-0.2755,Negative
67c3bfd6b702a263cd40d17d,Love k dot,0,0.192,0.808,0.6369,Positive
67c3bfd6b702a263cd40d17e,Blessed for this one,0,0.435,0.565,0.5994,Positive
67c3bfd6b702a263cd40d17f,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=37"">0:37</a>-<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=48"">0:48</a> drake?",0,1,0,0,Neutral
67c3bfd6b702a263cd40d180,WE the CULTURE ✊🏽❤️💪🏽,0,1,0,0,Neutral
67c3bfd6b702a263cd40d181,Drake is cooked with this one 🗣️🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40d182,The song that ended drake career 😢,0,1,0,0,Neutral
67c3bfd6b702a263cd40d183,Hello can we please get a video for GNX and LUTHER. Pleaseeeeeeeeeeeee,0,0.813,0.187,0.3182,Positive
67c3bfd6b702a263cd40d184,Whole album is straight heat 🔥🔥🔥,0,0.725,0.275,0.2263,Positive
67c3bfd6b702a263cd40d185,Pure bump.,0,1,0,0,Neutral
67c3bfd6b702a263cd40d186,West coast!😊,0,1,0,0,Neutral
67c3bfd6b702a263cd40d187,gyah gyah,0,1,0,0,Neutral
67c3bfd6b702a263cd40d188,GNX classic Jams ❤❤,0,1,0,0,Neutral
67c3bfd6b702a263cd40d189,This shit is hard asf,0.625,0.375,0,-0.6124,Negative
67c3bfd6b702a263cd40d18a,"&quot;Don&#39;t hit him, he got kids with him, my apologies&quot; is wild 🤣🤣",0,1,0,0,Neutral
67c3bfd6b702a263cd40d18b,Who love this song....<br>Like here*,0,0.488,0.512,0.6369,Positive
67c3bfd6b702a263cd40d18c,"EVERY SINGLE TIME I bump this, the nostalgia hits and I love it! I am immediately transported back to youthful days at the  SKATE CENTER “TRUCKING” to this Debbie Deb sample! iykyk 💃🏻💃🏻💃🏻",0,0.798,0.202,0.7955,Positive
67c3bfd6b702a263cd40d18d,Kendriiccccckkkk brooooo nice songgg,0,0.517,0.483,0.4215,Positive
67c3bfd6b702a263cd40d18e,God Knows🙏🕊👍,0,0.323,0.677,0.2732,Positive
67c3bfd6b702a263cd40d18f,I am,0,1,0,0,Neutral
67c3bfd6b702a263cd40d190,My name is Miss B and I am a GNX addict. I’ve listened to nothing else since the release of this album.,0.082,0.918,0,-0.1531,Negative
67c3bfd6b702a263cd40d191,Love this song even tho i dont understand any of it 😂,0,0.682,0.318,0.6369,Positive
67c3bfd6b702a263cd40d192,I love men,0,0.192,0.808,0.6369,Positive
67c3bfd6b702a263cd40d193,This eat,0,1,0,0,Neutral
67c3bfd6b702a263cd40d194,It&#39;s a full moon let the wolves out I been a dog🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40d195,WHEN I HEAR MUSIC IT MAKES ME DANCE🗣️🔥🔥🔥🔥🔥<br>YOU GOT THE MUSIC NOW HERE’S YOUR CHANCE🔥🔥🔥🗣️🗣️🗣️🗣️🗣️🗣️,0,1,0,0,Neutral
67c3bfd6b702a263cd40d196,Kendrick went off!🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40d197,I am Recreated,0,1,0,0,Neutral
67c3bfd6b702a263cd40d198,Song is hot 🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40d199,THE BEAT THOUGH.............................................WOWZA!!!!!!!!!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40d19a,damn this lit 🤯,0.574,0.426,0,-0.4019,Negative
67c3bfd6b702a263cd40d19b,Bro mixed up old school freestyle hip hop to this!!! I remember breakdancing to the original... Killed it again!!,0.243,0.685,0.073,-0.7156,Negative
67c3bfd6b702a263cd40d19c,BAY AREA NORTHERN CALI SOUND. THIS IS NOT THE L.A SOUND.,0,1,0,0,Neutral
67c3bfd6b702a263cd40d19d,I love Kendrick Lamar,0,0.323,0.677,0.6369,Positive
67c3bfd6b702a263cd40d19e,MUSTERRRRRD,0,1,0,0,Neutral
67c3bfd6b702a263cd40d19f,🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1a0,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1a1,He got oldies in here let&#39;s go,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1a2,Is that inspired from hanumankind ? Or stolen😮,0,0.652,0.348,0.4939,Positive
67c3bfd6b702a263cd40d1a3,DEADLY,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1a4,Not like us but that not like us,0.413,0.587,0,-0.4973,Negative
67c3bfd6b702a263cd40d1a5,"<a href=""https://www.youtube.com/watch?v=M6NfSXb7C-w"">https://youtu.be/M6NfSXb7C-w?si=svsN9b74O6NHhNln</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40d1a6,I’m coming to your concert,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1a7,its crazy how this song sample was all over tiktok now its weird to hear the whole song 😭😭,0.194,0.806,0,-0.4767,Negative
67c3bfd6b702a263cd40d1a8,Who’s here in 2024,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1a9,🎉 love it you ateee🎉,0,0.417,0.583,0.6369,Positive
67c3bfd6b702a263cd40d1aa,bruhhh my favor song so farrr,0,0.649,0.351,0.4019,Positive
67c3bfd6b702a263cd40d1ab,Am I bugging or did he perform this at the Superbowl?🤷🏾‍♂️,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1ac,Did he say f*** a pink day? Shots at Nicki Minaj?,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1ad,¿Es la número 1 del Hot 100 de Billboard? Está horrible.,0.28,0.72,0,-0.5423,Negative
67c3bfd6b702a263cd40d1ae,😮😮😮😮😮😮😮😮😮😮,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1af,"Man, this reminds me of listening to Debbie Deb  at the skating ring back in the late 80s and early 90s. I love all of Kendricks new drops. This man went str8 🔥 in 2024",0,0.884,0.116,0.6369,Positive
67c3bfd6b702a263cd40d1b0,Who would win Kendrick or eminem,0,0.568,0.432,0.5859,Positive
67c3bfd6b702a263cd40d1b1,"NOT EVEN 3 MIN, geez, really?  Such a great jam he did here",0,0.695,0.305,0.6573,Positive
67c3bfd6b702a263cd40d1b2,😎👌🤓//...//...,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1b3,"Let&#39;s get real, this song is sh&#39;t w/out Debbie Deb sample.",0,1,0,0,Neutral
67c3bfd6b702a263cd40d1b4,Need a remix with 40 water,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1b5,Thish 🗑️,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1b6,"<a href=""https://www.youtube.com/watch?v=Fy6PBcBEEFc"">https://youtu.be/Fy6PBcBEEFc?si=gm0ILw4Cce4MDdk</a><br>🔥",0,1,0,0,Neutral
67c3bfd6b702a263cd40d1b7,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=111"">1:51</a> essa batida 🔥",0,1,0,0,Neutral
67c3bfd6b702a263cd40d1b8,"&quot;we like your music, it makes me dance🗣🗣🗣&quot;",0,0.737,0.263,0.3612,Positive
67c3bfd6b702a263cd40d1b9,My guy is west coast vibin it!!!! This project is it !,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1ba,<b>🏳️‍🌈Gay Remix On My Channel</b>,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1bb,Pipe down🎉❤,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1bc,respectfully.<br><br>this is heat.,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1bd,I love this album,0,0.323,0.677,0.6369,Positive
67c3bfd6b702a263cd40d1be,Black one,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1bf,I&#39;m going to hear this at the gym in the morning 🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1c0,LETS GO KENDRICK!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1c1,KENDRICKKKK,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1c2,This is such a terrible song honestly,0.307,0.396,0.297,-0.0258,Neutral
67c3bfd6b702a263cd40d1c3,It’s daaaaa fuck,0.636,0.364,0,-0.5423,Negative
67c3bfd6b702a263cd40d1c4,💎👑💎👑💎👑💎👑💎👑💎👑💎👑💎👑💎💎💎,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1c5,Be forced to listen to this song or Taylor Swift like if you want to listen to the song forever,0.122,0.65,0.228,0.1531,Positive
67c3bfd6b702a263cd40d1c6,❤,0,0,0,0,Neutral
67c3bfd6b702a263cd40d1c7,Hard as fuk saludas from Lincoln Heights,0.189,0.811,0,-0.1027,Negative
67c3bfd6b702a263cd40d1c8,POV u have to listen to the album just I case he performs it for the super bowl,0,0.794,0.206,0.5994,Positive
67c3bfd6b702a263cd40d1c9,"The back story of the dancers is cool. They were given the beat and told what to do but not whose music video it was for, only that it was a major artist.  ❤",0,0.949,0.051,0.1655,Positive
67c3bfd6b702a263cd40d1ca,Ha! Yeeeuh!!,0,0.234,0.766,0.5067,Positive
67c3bfd6b702a263cd40d1cb,This must be the radio single. I’m not the target market.,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1cc,"<a href=""http://www.youtube.com/results?search_query=%23weknowthetruth"">#WeKnowTheTruth</a> <br>But shout out to Dot",0,1,0,0,Neutral
67c3bfd6b702a263cd40d1cd,Reminds me of some other rapper,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1ce,My boy,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1cf,🌹,0,0,0,0,Neutral
67c3bfd6b702a263cd40d1d0,"🗣️Pay thissss KING the RANSOM, CAUSE HE GOT ALL YALL HOSTAGE LIKE A MF - 👑🫶🏼👑🫶🏼👑🫶🏼👑🫶🏼👑🫶🏼👑🫶🏼<br><br>Glad to be able to listen to ur force KDOT! 💙 Milwaukee Wisconsin ✌️1978 Repn",0,0.881,0.119,0.5461,Positive
67c3bfd6b702a263cd40d1d1,💃🏻🔥💃🏻🔥💃🏻🔥💃🏻🔥💃🏻🔥💃🏻🔥💃🏻🔥💃🏻🔥💃🏻🔥💃🏻🔥💃🏻🔥💃🏻🔥💃🏻🔥💃🏻🔥💃🏻🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1d2,"Cuando tú perro tiene sed <a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=1"">0:01</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40d1d3,G.O.A.T,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1d4,"<a href=""http://www.youtube.com/results?search_query=%23smashkendrickholdmybeer"">#SmashKendrickHoldMyBeer</a>  I look forward to seeing you in TO...lol",0,1,0,0,Neutral
67c3bfd6b702a263cd40d1d5,The music vid was different???,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1d6,I’ve been looking forward to this,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1d7,Skividi,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1d8,Okay I&#39;ll move Kendrick,0,0.612,0.388,0.2263,Positive
67c3bfd6b702a263cd40d1d9,💐🔥💯,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1da,This fire,0.706,0.294,0,-0.34,Negative
67c3bfd6b702a263cd40d1db,Donald Trump is the best president of all time for pardoning the best rapper alive Lil Wayne 💯,0,0.487,0.513,0.9287,Positive
67c3bfd6b702a263cd40d1dc,"Better late than never, can&#39;t believe it took me this long to get into Kendrick.",0,0.828,0.172,0.4404,Positive
67c3bfd6b702a263cd40d1dd,💯,0,0,0,0,Neutral
67c3bfd6b702a263cd40d1de,"First Tyler now Kenny, hell yeah",0.426,0.37,0.204,-0.5267,Negative
67c3bfd6b702a263cd40d1df,❤❤❤,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1e0,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=24"">0:24</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40d1e1,BROCOOOLIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1e2,Goated,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1e3,Kendrick making the ultimate comeback is the greatest part of 2024,0,0.704,0.296,0.6369,Positive
67c3bfd6b702a263cd40d1e4,wait didn&#39;t he tease this in &quot;not like us&quot;&#39;s music video?,0.167,0.652,0.181,0.0516,Positive
67c3bfd6b702a263cd40d1e5,Bro leaked this in Not Like Us,0.469,0.531,0,-0.5283,Negative
67c3bfd6b702a263cd40d1e6,"yoooo who is singing these hot vocals, i want the singers name",0,0.885,0.115,0.0772,Positive
67c3bfd6b702a263cd40d1e7,Best song ever ❤️,0,0.417,0.583,0.6369,Positive
67c3bfd6b702a263cd40d1e8,Nah,1,0,0,-0.1027,Negative
67c3bfd6b702a263cd40d1e9,that last verse rang offff 🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1ea,Drake died😅😅,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1eb,🚶🚶‍➡️🧎‍➡️🏃🏃‍➡️🧎‍➡️🚶,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1ec,🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1ed,"anybody else getting the <br><br>&quot;Kendrick Lamar - Event Tickets\r<br>Jun\r<br>13\r<br>Upcoming event · Toronto, ON, Canada\r<br>Fri <a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=420"">7:00</a> PM · Rogers Centre\r<br>Ticketmaster&quot; <br><br>under this video? lol thats not the soonest or nearest show for me, not even close 😂<br>this is the year for me to check- &#39;seeing kendrick live&#39; off my checklist✔",0,0.942,0.058,0.4871,Positive
67c3bfd6b702a263cd40d1ee,"LYRICS<br>God knows<br>I am reincarnated<br>I was stargazin&#39;<br>Life goes on, I need all my babies (gyah, gyah)<br><br>Woke up lookin&#39; for the broccoli<br>High-key, keep a horn on me, that Kamasi<br>IP, ownership, the blueprint is by me<br>Mr. Get Off, I get off at my feet<br>When I hear music, it makes me dance<br>You got the music, now is your chance<br>A yee nigga couldn&#39;t try me in the tri-state<br>Buddy pass, bet I get him splashed &#39;til he hydrated<br>Bounce out, know he spook town, eyes dilated<br>I got the money and the power both gyratin&#39;<br><br>I feel good, get the fuck out my face<br>Look good, but shе don&#39;t got no taste<br>I walk in, walked out with the safe<br>Mando, let me know what the play<br><br>What the fuck?<br>I got hits, I got bucks, I got new paper cuts<br>I got friends, I got foes, but they all sitting ducks<br>Hit his turf and get crackin&#39;, double back like a deluxe<br>50 deep, but it ain&#39;t deep enough<br>Fuck a plea, there he go, beat him up<br>Fallin&#39; from my money tree, and it grow throughout the months<br>Spit a loogie at the camera, speed off, yeah, it&#39;s us<br><br>I feel good, get the fuck out my face<br>Look good, but she don&#39;t got no taste<br>I walk in, walked out with the safe<br>Mando, let me know what the play<br><br>Squabble up, squabble up<br>Squabble up, squabble up<br>Squabble up (mm, mm), squabble up (mm, mm)<br>Squabble up (mm, mm), squabble up<br><br>Hol&#39; up (hol&#39; up)<br>Where you from? (Where you from?)<br>My bitch (my bitch)<br>I&#39;m finna go dumb (finna go dumb)<br>Sideways (sideways)<br>Bunk skunk (bunk skunk)<br>Fever (fever)<br>I&#39;m on one (I&#39;m on one)<br><br>Thunk, thunk, thunk, thunk, thunk, baby rockin&#39; it<br>Quid pro quo, what you want? &#39;Cause I&#39;m watchin&#39; it<br>Work on the floor, let me know if you clockin&#39; it<br>Brodie won&#39;t go, but I know that he poppin&#39; it<br>It was woof tickets on sale &#39;til I silenced it<br>Pipe down, young, these some whole other politics<br>Bitch with him and some bitch in him, that&#39;s a lot of bitch<br>Don&#39;t hit him, he got kids with him, my apologies<br><br>Ghetto child, it was Black &amp; Milds with the Smirnoff<br>Yeehaw, we outside, whoadie &#39;bout to kill him off<br>Blaps on blaps, it&#39;s a fact, this a brick of raw<br>Tell me, why the fuck you niggas rap if it&#39;s fictional?<br>Tell me, why the fuck you niggas fed if you criminal?<br>&quot;Hey Dot, can I get a drop?&quot; I&#39;m like, &quot;Nigga, nah&quot;<br>Ace boon coon from the Westside to Senegal<br>It&#39;s a full moon, let the wolves out, I been a dog (ah)<br><br>I feel good, get the fuck out my face<br>Look good, but she don&#39;t got no taste<br>I walk in, walked out with the safe<br>Mando, let me know what the play<br><br>Squabble up, squabble up<br>Squabble up, squabble up<br>Squabble up (mm, mm), squabble up (mm, mm)<br>Squabble up (mm, mm), squabble up",0.125,0.806,0.069,-0.9872,Negative
67c3bfd6b702a263cd40d1ef,🔥,0,0,0,0,Neutral
67c3bfd6b702a263cd40d1f0,This guy ruined Debbie Deb song,0.383,0.617,0,-0.4767,Negative
67c3bfd6b702a263cd40d1f1,"I’m asking for the ALPHA &amp; OMEGA ALBUM!🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽…..NAS and <br>K. DOT 🔥🔥🔥🔥🔥💯💯💯💯💯…..<a href=""http://www.youtube.com/results?search_query=%23leskeddit"">#LESKEDDIT</a>!💪🏽",0,1,0,0,Neutral
67c3bfd6b702a263cd40d1f2,That beginning hit straight up different🔥,0,0.725,0.275,0.2263,Positive
67c3bfd6b702a263cd40d1f3,Drake  talk about the bay sometimes kdot tryna show em how it is🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1f4,Ik why he did this type of album,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1f5,It’s the start of a “west coast” Renaissance!!! 💯🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1f6,Stupid. It took a Lil to text,0.405,0.595,0,-0.5267,Negative
67c3bfd6b702a263cd40d1f7,W Kendrick,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1f8,Kendrick cooked🙏🏼🗣️🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1f9,❤❤❤❤❤,0,1,0,0,Neutral
67c3bfd6b702a263cd40d1fa,The whole album is so so good,0,0.595,0.405,0.6236,Positive
67c3bfd6b702a263cd40d1fb,"First song I saw on my fyp, got hyped cuz of recognizing the snippet, learned it was a whole album, best Friday of my life.",0,0.84,0.16,0.6369,Positive
67c3bfd6b702a263cd40d1fc,✨🥦💚🥦💚🥦✨ enchanting &amp; enriching ✨🥦✨ greenery ♾️ energy ✨🥦💚✨,0,0.792,0.208,0.2732,Positive
67c3bfd6b702a263cd40d1fd,Man didn&#39;t say a word for like 3 years then all of a sudden he wakes up and decides violence is the answer brilliant 😂😂,0.139,0.646,0.214,0.296,Positive
